TCGA-AA-3494	C1	0.271	-0.5668	-0.3751	-1.1227	-0.1251
TCGA-AA-3514	C1	-0.045	-0.5979	-0.1347	-1.6094	0.3792
TCGA-AA-3519	C1	0.33	-0.4973	-0.2284	0.1876	-0.0587
TCGA-AA-3549	C1	0.228	-0.441	0.2332	-0.6795	0.1639
TCGA-AA-3561	C1	0.577	-0.6645	-0.68	-0.3109	-0.4432
TCGA-AA-3660	C1	0.3105	-0.4111	0.0179	-0.1892	-0.0058
TCGA-AA-3681	C1	0.312	-0.0106	0.7538	-0.1451	-0.0225
TCGA-AA-3850	C1	0.202	0.0894	0.9039	-0.3752	0.1196
TCGA-AA-A00K	C1	0.263	-0.5933	0.0346	-0.3657	0.0279
TCGA-AA-A00Q	C1	0.093	-0.632	-0.3651	-0.6123	-0.0361
TCGA-AA-A01D	C1	0.082	-0.0151	-0.6064	-0.8963	0.404
TCGA-AA-A01V	C1	0.084	-0.8204	-0.1163	-0.958	-0.3022
TCGA-AA-A02F	C1	0.324	-1.3145	-1.7203	-0.9127	-0.0231
TCGA-AC-A3QQ	C1	0.094	-0.0744	0.9386	-0.1472	0.1387
TCGA-AD-A5EK	C1	0.1815	-1.0194	-1.3206	0.1196	-0.0457
TCGA-AG-3599	C1	0.297	-0.3487	0.3574	-0.1342	-0.1251
TCGA-AG-3999	C1	0.165	-0.6864	-0.8558	-1.4936	0.1187
TCGA-AG-4007	C1	0.138	-0.0642	0.7799	-0.4136	0.1805
TCGA-AG-A016	C1	0.198	-1.6828	-1.6377	-1.5745	-0.306
TCGA-AG-A01J	C1	0.06	-1.1009	-0.0721	-0.6996	-0.37
TCGA-AG-A02N	C1	0.187	-0.4779	-0.0788	-0.408	-0.4821
TCGA-AG-A02X	C1	0.284	-1.4378	-1.054	-1.2635	-0.4287
TCGA-AG-A032	C1	0.174	-0.8102	0.0028	-0.4896	-0.0127
TCGA-AN-A04D	C1	0.2325	-1.1551	-1.1631	-1.1574	-0.3185
TCGA-AN-A0FX	C1	0.125	-0.3862	0.0395	-0.3279	0.5078
TCGA-AN-A0FY	C1	0.241	-0.3593	-0.7202	-0.3054	0.3093
TCGA-AP-A05N	C1	0.252	-0.8785	-0.8496	-0.2427	0.1757
TCGA-AR-A24K	C1	0.1145	-0.962	-1.8188	-1.082	-0.0166
TCGA-AR-A24P	C1	-0.003	-0.0062	-0.1099	0.1741	0.5653
TCGA-AR-A24X	C1	-0.012	-0.339	0.4559	-0.5084	0.3145
TCGA-AX-A2HD	C1	0.126	-0.5729	-0.3078	-0.3808	-0.0276
TCGA-AX-A2HG	C1	0.385	-0.3255	0.4171	-0.9246	0.0243
TCGA-AX-A2IN	C1	0.4205	-0.0606	0.2704	0.0116	0.3752
TCGA-AX-A3G8	C1	0.2455	-1.5272	-1.5975	-0.3073	-0.4542
TCGA-B5-A0JT	C1	0.051	-0.3124	-0.4875	-0.1056	-0.1784
TCGA-B5-A0K1	C1	0.162	-1.0289	-1.1532	-0.9183	-0.1832
TCGA-B5-A1MS	C1	0.1755	-1.0317	-0.8636	-0.4716	0.0406
TCGA-B5-A1MV	C1	0.172	-0.2843	-0.1891	-0.9943	0.1012
TCGA-B6-A0IK	C1	0.28	-0.2325	0.4729	-0.3438	0.2226
TCGA-B6-A0WV	C1	0.105	-1.5131	-2.0989	-0.2361	0.02
TCGA-BA-6869	C1	0.169	-0.6898	0.2055	0.0787	0.2117
TCGA-BB-8596	C1	0.0545	0.6089	0.4826	-0.1509	1.0337
TCGA-BF-A1PV	C1	0.1065	-1.3462	-1.871	-0.8773	0.0167
TCGA-BF-A3DN	C1	-0.0195	-0.3679	-1.3852	-0.0364	0.4552
TCGA-BG-A0M3	C1	0.147	-0.7103	-0.5798	-0.8506	-0.4059
TCGA-BG-A0M7	C1	-0.026	-0.1887	0.5825	0.2269	0.0681
TCGA-BG-A0VT	C1	0.118	-0.4818	-0.1893	-0.8968	0.1021
TCGA-BG-A0YU	C1	0.004	-0.8119	-0.2878	-1.1408	-0.247
TCGA-BG-A3PP	C1	0.423	-0.7423	-0.9611	-0.9411	0.1719
TCGA-BH-A0HX	C1	0.069	-0.1506	-0.2522	-0.1606	0.4108
TCGA-BH-A18R	C1	0.166	-0.2516	0.2852	-0.0606	0.0392
TCGA-BH-A18T	C1	0.349	-0.179	-0.446	-0.1023	-0.0965
TCGA-BH-A1ES	C1	0.046	-0.8768	-1.7736	-0.0991	0.382
TCGA-BK-A13B	C1	0.2125	-0.276	-0.5479	-0.4623	-0.3658
TCGA-BR-7197	C1	0.058	-0.8391	-1.0501	-0.5207	-0.0419
TCGA-BS-A0TD	C1	0.089	-0.6274	-0.2434	0.0135	-0.0307
TCGA-BT-A20P	C1	0.0335	-1.3219	-1.5618	-0.124	-0.1013
TCGA-BT-A3PH	C1	0.2305	-1.4121	-1.4625	-1.7947	-0.1876
TCGA-C8-A12O	C1	0.0795	0.4527	0.1513	0.4862	0.6125
TCGA-C8-A26Y	C1	0.17	-0.0793	0.2251	-0.1749	-0.1492
TCGA-CA-5255	C1	0.249	-1.1771	-1.2424	-0.0872	-0.341
TCGA-CA-5797	C1	0.2095	-0.4097	-0.0742	0.1037	0.0136
TCGA-CC-A3MA	C1	0.0555	-0.5343	-0.9041	-0.8963	0.0726
TCGA-CC-A7IG	C1	0.216	-0.5813	-0.988	-1.0409	-0.3128
TCGA-CF-A1HR	C1	0.031	-0.5339	0.2312	0.162	-0.1492
TCGA-CG-4442	C1	0.388	-0.226	-0.5212	0.1231	0.0356
TCGA-CK-6747	C1	0.292	-0.5088	-0.1227	-0.3392	0.1094
TCGA-CL-5917	C1	0.221	-1.008	-1.4013	-0.5273	0.2937
TCGA-CM-5349	C1	0.315	0.0866	0.2268	0.1885	0.3281
TCGA-CN-4722	C1	0.086	-0.2292	0.7081	-0.61	0.5273
TCGA-CN-4728	C1	0.029	1.1246	1.1235	0.841	1.1231
TCGA-CN-4740	C1	0.1285	1.0457	0.8564	0.532	0.9402
TCGA-CN-5356	C1	0.15	-0.1873	0.4618	-0.422	0.6687
TCGA-CN-6024	C1	0.2305	-1.0437	-1.9128	-0.3	0.6722
TCGA-CN-6988	C1	0.034	-1.3207	-1.6962	-0.1373	-0.1279
TCGA-CR-6472	C1	0.315	-0.7009	0.4727	-0.3691	0.1047
TCGA-CR-6488	C1	0.0075	0.6859	0.1642	0.5786	0.9186
TCGA-CV-5441	C1	0.2005	-0.6914	0.1484	-0.1054	0.4722
TCGA-CV-6933	C1	0.191	0.6561	-0.149	0.4381	0.7347
TCGA-CV-6960	C1	0.2115	-0.9337	-1.8374	0.0281	0.4286
TCGA-CV-7248	C1	0.2165	0.2747	1.3671	0.5068	0.5791
TCGA-CV-7406	C1	0.196	-0.5119	-1.0753	-0.5724	0.5793
TCGA-CV-7424	C1	0.2115	0.1601	0.869	0.0892	0.7259
TCGA-D1-A0ZQ	C1	0.14	-0.4833	-0.2639	-0.8502	0.0393
TCGA-D1-A162	C1	0.057	-0.3136	-0.2942	-0.1623	-0.3098
TCGA-D1-A163	C1	0.136	-0.3526	0.4368	-1.1925	0.4741
TCGA-D1-A167	C1	0.193	-1.4702	-1.4784	-0.232	-0.3802
TCGA-D1-A179	C1	0.118	-0.9794	-1.2791	-1.1539	0.0328
TCGA-D5-6922	C1	0.144	-0.1862	-0.2598	0.0363	0.2909
TCGA-D5-6932	C1	0.1785	-0.2896	-0.4658	-0.1342	0.3281
TCGA-D8-A1XD	C1	-0.0465	-0.8888	-1.5204	-1.3246	0.4521
TCGA-DC-6157	C1	0.1055	-0.7344	-0.5354	-0.8505	0.0082
TCGA-DI-A0WH	C1	0.127	-1.1223	-0.5701	-0.267	-0.2779
TCGA-DK-A1A3	C1	0.063	0.0764	0.3751	-0.0465	0.2224
TCGA-DK-A3IL	C1	0.0905	-1.0923	-0.2932	-1.4522	-0.0687
TCGA-DK-A3IS	C1	0.2505	-1.4038	-1.4206	-0.2715	-0.5351
TCGA-DK-A3IT	C1	0.3365	-0.1881	0.4552	-1.00E-04	0.2411
TCGA-DK-AA75	C1	0.346	-1.7658	-1.828	-0.4847	-0.6755
TCGA-DM-A1D0	C1	0.3435	-1.7084	-2.5289	-1.069	-0.5473
TCGA-DM-A280	C1	0.3535	-0.9331	-1.5786	-1.2792	-0.0365
TCGA-DM-A282	C1	0.2285	-1.2535	-1.4169	-0.4073	-0.0472
TCGA-DX-A3U9	C1	0.1575	-1.0058	-1.8572	-0.9599	0.4318
TCGA-DX-A3UA	C1	-0.049	-0.1042	-1.3279	-0.64	0.5759
TCGA-DX-A6YT	C1	0.029	0.1157	-0.9209	0.1374	0.5722
TCGA-DX-A7EM	C1	-0.039	0.2482	-0.168	0.2097	0.3794
TCGA-DY-A1H8	C1	0.253	-1.5174	-0.9692	-1.7816	-0.7973
TCGA-E2-A1BD	C1	-0.0365	-0.5761	-0.9075	0.3384	0.2963
TCGA-E2-A1LB	C1	-0.016	-0.3926	-0.9034	-0.7227	0.0874
TCGA-E2-A1LE	C1	0.1595	0.4486	0.9859	0.3535	0.6788
TCGA-E2-A570	C1	0.005	-0.4991	-0.6569	-0.6264	0.5154
TCGA-E7-A6MD	C1	0.107	0.0288	1.2634	0.158	0.1273
TCGA-E7-A8O8	C1	0.1665	-1.2367	-1.0637	-0.9542	-0.3777
TCGA-E9-A1RH	C1	0.2175	-0.3798	-1.3097	-0.3336	0.3921
TCGA-E9-A3X8	C1	0.0435	0.085	1.6691	0.0419	0.3108
TCGA-EB-A42Z	C1	0.0565	-0.2115	-0.9464	-0.6957	0.2321
TCGA-EB-A44O	C1	0.148	-0.8395	-1.5962	-0.5627	-0.2306
TCGA-EI-6509	C1	0.194	-0.7822	-1.9278	-1.1074	0.1529
TCGA-EI-6882	C1	0.1185	-0.2629	0.0886	-0.0352	-0.0416
TCGA-EK-A2PI	C1	0.259	-1.1166	-1.4674	0.0545	0.0707
TCGA-ER-A19T	C1	0.11	-1.4043	-2.4681	-0.7099	0.2098
TCGA-EW-A1PD	C1	0.0555	-0.2291	-0.8364	-0.7138	0.5634
TCGA-EW-A6SD	C1	0.0465	0.4021	0.9242	0.5149	0.344
TCGA-EY-A1GQ	C1	0.218	-0.6621	-0.5987	-0.9638	-0.1369
TCGA-EY-A2OO	C1	-0.1375	-0.9886	-1.8088	-0.3341	0.0846
TCGA-EY-A2OQ	C1	0.182	-0.6106	-0.8892	-0.7984	0.0712
TCGA-EY-A547	C1	0.4175	-1.2826	-1.0491	-0.3724	-0.797
TCGA-F1-6875	C1	0.1675	-1.2623	-1.6902	-0.914	-0.1048
TCGA-F2-A44G	C1	-0.0155	0.2597	-0.2744	0.1664	0.7776
TCGA-F5-6465	C1	0.0815	0.3959	0.8478	-0.4334	0.5404
TCGA-FD-A3SO	C1	0.2795	0.2333	-0.0562	0.3448	0.4381
TCGA-FD-A62P	C1	0.2515	0.2877	0.3634	-0.333	0.4283
TCGA-FD-A6TI	C1	-0.074	-0.7164	-0.8111	-0.105	0.0542
TCGA-FI-A2D5	C1	0.219	-0.3212	-0.3742	-1.5857	0.1015
TCGA-FI-A2D6	C1	0.354	0.0025	0.4059	-0.7867	-0.288
TCGA-FJ-A3Z7	C1	-0.003	-0.527	-0.5192	-0.7505	0.2849
TCGA-FJ-A3ZF	C1	0.1725	-1.8251	-1.8741	-1.3484	-0.7018
TCGA-FX-A8OO	C1	-0.047	-1.412	-2.1104	-1.8235	-0.0601
TCGA-G3-A5SJ	C1	0.087	0.2909	1.1061	-0.0548	-0.0367
TCGA-G4-6297	C1	0.068	0.0513	0.3049	0.4604	0.6664
TCGA-G4-6302	C1	-0.0205	0.2443	0.3995	0.5008	0.8819
TCGA-G4-6320	C1	0.159	-1.0734	0.0513	-1.3024	-0.3555
TCGA-G4-6323	C1	0.05	-0.158	1.5419	-0.7601	-0.4731
TCGA-G4-6588	C1	0.3655	-0.4033	-0.4208	-0.1093	0.0427
TCGA-G4-6626	C1	0.2915	-1.3363	-0.7366	-1.1297	-0.2584
TCGA-G9-6348	C1	0	-0.5475	-0.2032	-0.8309	-0.0103
TCGA-G9-A9S0	C1	0.0845	-0.7737	0.0726	-0.7408	-0.664
TCGA-GM-A3NY	C1	0.0095	-0.4412	0.1802	-0.2974	0.0977
TCGA-GU-A42Q	C1	0.346	-1.2336	-1.6792	-1.3782	0.2527
TCGA-GU-A42R	C1	0.004	-1.3614	-1.7531	-0.1756	-0.1439
TCGA-H6-8124	C1	0.0285	-0.2343	-0.8981	-0.4681	1.1207
TCGA-HF-7136	C1	0.1405	-0.3349	-0.3944	-0.6915	0.5762
TCGA-HQ-A2OE	C1	0.2235	-1.0599	-0.6921	-0.5824	-0.5409
TCGA-IB-7647	C1	0.017	1.0214	1.7988	0.3759	0.6471
TCGA-IB-A7LX	C1	-0.039	-0.2464	-0.2537	0.1118	0.6308
TCGA-IB-AAUU	C1	-0.0915	0.4763	0.1052	0.922	0.6279
TCGA-IS-A3K7	C1	0.146	0.5981	0.4815	0.3501	0.5226
TCGA-J2-A4AD	C1	0.057	-0.3167	-0.4618	0.0415	0.3153
TCGA-JL-A3YX	C1	0.229	-0.7924	-0.7726	-1.1148	0.2289
TCGA-JW-A5VJ	C1	0.2615	-0.4473	-0.1152	-0.4121	-0.23
TCGA-K1-A3PN	C1	0.1005	-0.5366	-1.2442	0.1548	0.0985
TCGA-KU-A6H8	C1	0.025	-0.1952	0.8248	-0.0026	0.0287
TCGA-L3-A4E7	C1	-0.013	0.294	0.6252	0.0508	0.5524
TCGA-LN-A7HV	C1	0.37	-0.7129	-0.9119	0.0899	0.1943
TCGA-LQ-A4E4	C1	-0.004	-0.8016	-1.4338	-1.1055	-0.0618
TCGA-MP-A4SY	C1	-0.0135	0.4015	-0.2164	0.298	0.6293
TCGA-MQ-A4LJ	C1	-0.0455	0.3319	0.8481	-0.181	0.5128
TCGA-MT-A7BN	C1	0.46	0.3303	1.1896	-0.5359	0.4614
TCGA-MX-A663	C1	0.0435	0.0615	0.4002	-0.4812	0.7169
TCGA-N5-A4RD	C1	0.44	-0.703	-1.3164	-0.4836	0.0912
TCGA-N5-A4RS	C1	-0.04	-1.346	-0.9754	-0.2888	0.1069
TCGA-N8-A56S	C1	0.2795	-0.7659	-1.1306	0.0211	0.3286
TCGA-ND-A4WA	C1	0.1925	-0.6387	-1.2459	-0.4114	0.0571
TCGA-NH-A5IV	C1	0.179	0.2425	0.3762	-0.9597	-0.0938
TCGA-NJ-A4YP	C1	0.0075	0.3718	0.9579	-0.0796	0.4808
TCGA-P3-A6T0	C1	0.205	-1.1491	-2.1175	-1.1729	0.6421
TCGA-PN-A8MA	C1	0.2095	-0.1359	0.8602	-0.1055	-0.2756
TCGA-R3-A69X	C1	0.11	0.4144	0.9692	0.1253	0.3366
TCGA-S3-A6ZH	C1	0.192	-0.4231	-0.0315	-0.1721	-0.1243
TCGA-SG-A6Z7	C1	0.016	-0.6378	-1.4588	-1.3314	0.7815
TCGA-SI-AA8C	C1	-0.0495	0.0302	-0.2765	0.151	0.7142
TCGA-T9-A92H	C1	0.3445	-1.2073	-0.9785	-1.0653	-0.3969
TCGA-TS-A7P3	C1	-0.1175	0.4591	-0.1894	-0.1535	1.0928
TCGA-UD-AAC5	C1	0.056	0.3132	-0.1309	-0.2398	0.6989
TCGA-UD-AAC7	C1	0.2105	0.3952	-0.1882	0.3139	0.6706
TCGA-UF-A7J9	C1	0.19	0.0543	-0.4132	-0.2794	0.9363
TCGA-UY-A78L	C1	0.461	-0.5514	-0.9466	-0.0861	0.2909
TCGA-UY-A78N	C1	0.3575	-1.4927	-1.6341	-0.7471	-0.0952
TCGA-VQ-A8PP	C1	0.0585	0.0681	0.8259	0.343	0.5626
TCGA-VQ-A8PU	C1	0.1445	-0.8293	-1.3162	-1.2159	-0.1031
TCGA-VQ-A927	C1	-0.0655	-0.1347	0.5412	0.3183	0.2658
TCGA-VQ-A928	C1	0.0225	-0.2152	-0.317	-0.8303	0.633
TCGA-VQ-A94R	C1	0.0435	0.1858	0.5722	0.3391	0.2484
TCGA-VS-A9UJ	C1	0.13	-1.606	-1.9076	-2.0591	0.1051
TCGA-W6-AA0S	C1	0.033	0.2485	-0.2533	-0.4571	0.2343
TCGA-WK-A8XS	C1	0.1135	-0.6347	-1.5931	-0.0615	0.4006
TCGA-X6-A7WC	C1	0.1645	0.8695	0.4383	0.2196	0.9222
TCGA-XE-AANI	C1	0.0145	-0.2177	0.2069	-0.4588	0.7714
TCGA-XF-AAME	C1	0.1425	1.1285	1.989	0.0766	0.8129
TCGA-XF-AAMX	C1	0.1615	-0.7484	-1.0214	-1.04	-0.1284
TCGA-YU-A94I	C1	0.252	-0.8083	-1.6714	-2.0522	0.0367
TCGA-ZF-A9R0	C1	0.0455	-0.603	-0.2928	-0.4651	0.0058
TCGA-ZF-A9R1	C1	0.2065	-0.9867	-0.0121	-0.6041	-0.0273
TCGA-ZF-AA4N	C1	0.296	-0.1011	-0.6569	-0.153	0.4239
TCGA-ZR-A9CJ	C1	0.325	-0.3355	-0.8734	-0.0647	0.6286
TCGA-04-1364	C1	0.46	-1.9439	-2.1579	-0.4676	-0.6241
TCGA-05-4390	C1	0.1485	0.2115	0.4356	-1.1596	0.1018
TCGA-09-2048	C1	0.575	-1.0518	-1.4731	-1.5275	-0.4308
TCGA-13-1481	C1	0.3255	-0.3132	0.2746	0.1303	0.4047
TCGA-18-3411	C1	0.4365	0.5095	0.6124	-0.5687	0.2839
TCGA-20-1682	C1	0.3115	0.2433	0.5306	-0.0312	0.3035
TCGA-21-5786	C1	0.301	-0.0894	0.7016	-0.8852	0.661
TCGA-22-1011	C1	0.1185	0.7979	2.0353	0.3005	0.4572
TCGA-22-1012	C1	0.4625	0.1534	0.9841	0.2353	0.3548
TCGA-23-1109	C1	0.281	-0.0267	0.0145	-0.2943	0.1777
TCGA-24-1567	C1	0.2425	-1.1194	-1.4024	-0.1751	-0.278
TCGA-24-2035	C1	0.0725	0.6405	0.7141	0.3094	0.4912
TCGA-25-1316	C1	0.1465	-0.5017	-0.1061	-0.3645	-0.2898
TCGA-29-2425	C1	0.16	-0.5482	-0.6143	-0.2863	-0.1695
TCGA-2F-A9KP	C1	0.2545	-1.4716	-1.5213	-1.6064	-0.2672
TCGA-2F-A9KR	C1	0.053	-1.0861	-1.0972	0.1183	-0.1127
TCGA-2G-AAFZ	C1	0.2455	-0.5168	-0.4153	0.0762	0.4308
TCGA-2G-AAGM	C1	0.3095	-0.43	-0.4374	-0.7133	0.2784
TCGA-2G-AALR	C1	0.2785	-0.4812	-1.0709	-1.3521	0.3555
TCGA-2J-AABO	C1	-0.086	0.1056	0.4847	0.3224	0.9217
TCGA-2W-A8YY	C1	0.303	-0.2405	0.2321	-1.3707	-0.3622
TCGA-33-4586	C1	0.2935	-0.3961	-0.6193	-1.6709	0.4063
TCGA-39-5021	C1	0.459	0.5997	1.4783	-0.0793	0.2869
TCGA-39-5027	C1	0.414	-0.921	-1.0071	-1.0753	0.0033
TCGA-39-5036	C1	0.425	-0.3452	0.3961	0.0551	-0.2353
TCGA-3H-AB3U	C1	-0.111	0.0159	0.3079	0.3902	0.1324
TCGA-43-6143	C1	0.205	-0.1244	-0.0942	0.2755	0.1925
TCGA-43-8116	C1	0.229	0.1236	1.1384	-0.0469	0.3299
TCGA-4Z-AA83	C1	-0.114	-0.6138	-1.1737	0.2439	0.1216
TCGA-4Z-AA87	C1	0.3375	-0.3426	0.3021	-1.7146	-0.4198
TCGA-55-7726	C1	0.2205	0.3932	-0.146	-0.5061	0.9292
TCGA-55-8204	C1	0.212	0.4499	0.9044	0.021	0.7701
TCGA-55-8614	C1	0.043	0.1391	0.7448	-0.5603	0.841
TCGA-56-6545	C1	0.0805	0.9921	1.3742	0.7791	1.0299
TCGA-56-7822	C1	-0.091	0.1457	-0.3289	0.6058	0.5223
TCGA-56-8082	C1	0.1405	-0.6202	-0.7107	0.2837	0.2751
TCGA-56-A5DR	C1	0.3075	-0.0519	0.0426	-0.1588	0.5146
TCGA-58-A46N	C1	0.2535	-0.839	-0.838	-0.3379	0.1579
TCGA-68-7757	C1	0.036	0.13	0.4936	-0.4173	0.9095
TCGA-6A-AB49	C1	0.3035	-1.2464	-1.5257	-1.0306	-0.0484
TCGA-73-4668	C1	0.161	0.0142	0.2742	-1.0243	0.6224
TCGA-77-7338	C1	0.089	0.3943	0.7129	-0.7206	0.7441
TCGA-77-8154	C1	0.235	-0.8393	-0.331	-0.9409	0.2435
TCGA-79-5596	C1	0.267	-0.5653	-0.2066	-1.5228	0.4027
TCGA-85-7697	C1	0.1785	0.1212	1.3384	0.3251	0.5447
TCGA-85-A4CN	C1	0.2235	0.0304	0.6824	-0.6001	0.7225
TCGA-85-A4QQ	C1	0.216	-0.5623	-0.2609	-0.5634	0.1678
TCGA-85-A50M	C1	0.0805	-0.0729	0.2571	-1.0985	0.8928
TCGA-90-6837	C1	0.1815	0.9042	1.0913	-0.7158	0.7766
TCGA-94-8491	C1	0.18	0.3432	1.5544	-0.033	0.1123
TCGA-95-7039	C1	0.0855	0.0066	0.4807	0.1933	0.3419
TCGA-95-7043	C1	0.1115	-0.5853	-0.1792	-1.4661	-0.2106
TCGA-95-7562	C1	0.2095	0.4299	0.4968	0.2168	0.1931
TCGA-98-8020	C1	0.1065	0.393	0.5475	0.4595	0.8795
TCGA-98-A53J	C1	0.106	-0.4171	-0.4917	-1.0354	0.0988
TCGA-99-8033	C1	0.1955	0.4218	1.0195	0.427	0.3118
TCGA-A1-A0SB	C1	-0.101	-1.0751	-1.7216	-1.6856	0.2551
TCGA-A1-A0SF	C1	0.0085	0.0392	1.1658	-0.4756	0.2248
TCGA-A2-A0CS	C1	-0.0795	-0.1326	-1.0235	0.5096	0.4442
TCGA-A2-A0T0	C1	0.325	-0.0151	-0.1466	-0.7215	0.2532
TCGA-A2-A3XV	C1	0.2245	-0.6294	-0.705	-0.6827	-0.4784
TCGA-A5-A0G2	C1	0.188	-0.2096	0.4842	-0.8059	-0.434
TCGA-A5-A0G9	C1	0.067	-0.2616	-0.6313	-0.4057	-0.0724
TCGA-A5-A0GP	C1	0.4	-0.7743	0.0171	-0.3838	-0.2362
TCGA-A6-4107	C1	0.322	-0.0984	0.6143	-0.5587	0.0525
TCGA-A6-5659	C1	0.3185	-0.7156	-0.8159	-0.6299	0.0151
TCGA-A6-6650	C1	0.2435	-1.0642	-0.8628	-1.3998	-0.2935
TCGA-A8-A075	C1	0.105	0.3412	0.9194	0.0105	0.3532
TCGA-A8-A097	C1	0.08	0.2487	0.0645	0.0525	0.4942
TCGA-A8-A09N	C1	0.037	-0.3833	-0.1269	0.3927	0.1005
TCGA-AA-3489	C1	0.1255	0.8486	1.8266	-0.3329	0.6749
TCGA-AA-3506	C1	0.279	-0.0252	0.7666	-0.2504	0.1911
TCGA-AA-3529	C1	0.306	-0.5797	-0.5943	-0.929	-0.0647
TCGA-AA-3666	C1	0.335	-0.1802	0.0178	-0.5187	-0.1893
TCGA-AA-3819	C1	0.264	-0.582	-0.09	-1.0783	-0.0174
TCGA-AA-3858	C1	0.283	-0.4552	0.0633	-0.7184	0.0483
TCGA-AA-3870	C1	0.234	0.2397	0.707	-0.0016	0.4426
TCGA-AA-3956	C1	0.145	-0.363	0.3629	-0.3046	0.0118
TCGA-AA-3977	C1	0.444	-0.0522	-0.2114	-0.2985	-0.1233
TCGA-AA-A00W	C1	0.158	-1.2006	-0.4884	-0.4925	-0.5171
TCGA-AA-A010	C1	0.256	-0.5678	-0.2652	-0.628	-0.2932
TCGA-AA-A01C	C1	0.269	-0.7408	-0.7117	-0.3535	0.1969
TCGA-AA-A01G	C1	0.342	-1.08	-0.552	-0.4392	-0.2244
TCGA-AA-A01I	C1	0.29	-0.6814	-0.5725	-0.1513	-0.4438
TCGA-AA-A01Q	C1	0.151	-0.4613	-0.1074	-0.053	-0.4264
TCGA-AA-A01S	C1	0.147	-1.8764	-1.5879	-1.9286	-0.5577
TCGA-AC-A6IX	C1	-0.102	0.2633	0.6145	0.7023	0.4435
TCGA-AC-A8OQ	C1	0.086	0.6445	1.5927	0.5807	0.5381
TCGA-AD-6890	C1	0.3425	-0.7375	-0.0136	-0.2351	0.2291
TCGA-AD-6963	C1	0.4545	-0.3075	0.1788	-0.493	-0.1318
TCGA-AF-2691	C1	0.177	-0.0041	0.6225	0.0057	-0.0484
TCGA-AF-5654	C1	0.2785	-1.2837	-1.2856	-1.1899	-0.094
TCGA-AG-3593	C1	0.246	-0.0354	0.4447	-0.5132	-0.1155
TCGA-AG-4015	C1	0.228	-0.6086	0.0398	-0.3724	-0.0693
TCGA-AG-A002	C1	0.171	-1.3902	-1.8246	-1.0054	-0.1468
TCGA-AG-A008	C1	0.275	-1.1452	-1.0824	-0.8195	-0.5186
TCGA-AG-A026	C1	0.016	-1.15	-1.2578	-0.761	-0.0068
TCGA-AH-6897	C1	0.389	-1.3588	-0.7333	-1.4146	-0.1549
TCGA-AJ-A23N	C1	0.224	0.1299	-0.6158	-0.0529	0.617
TCGA-AJ-A3EK	C1	0.313	0.2482	0.9446	-0.9731	-0.0097
TCGA-AO-A0JL	C1	0.059	-0.5355	-0.3576	-1.0403	0.1153
TCGA-AO-A12A	C1	-0.087	0.0827	0.5582	0.4183	0.425
TCGA-AO-A12G	C1	0.015	-0.1008	0.1494	-0.5729	0.3692
TCGA-AP-A051	C1	0.216	-0.2097	0.4672	-0.8833	-0.274
TCGA-AP-A0LN	C1	-0.007	-0.4493	0.1682	-0.8459	-0.1038
TCGA-AP-A1DP	C1	0.083	-0.7449	-0.6409	-1.1085	-0.4827
TCGA-AQ-A04H	C1	0.0165	-0.5186	-0.6163	-0.902	0.149
TCGA-AX-A0J1	C1	0.304	-0.3665	0.2969	-1.0899	-0.2345
TCGA-AX-A1C4	C1	0.314	-1.9354	-2.1197	-2.2676	-0.2412
TCGA-AX-A1CE	C1	0.125	-0.9908	-0.6928	-1.9047	-0.681
TCGA-AX-A1CN	C1	0.261	-1.2394	-1.0781	-0.5383	-0.0422
TCGA-AY-4070	C1	0.162	-0.3455	0.7954	-0.1937	0.1939
TCGA-AY-4071	C1	0.046	0.0694	1.1627	0.232	0.054
TCGA-AZ-4313	C1	0.5485	-1.4878	-1.0082	-1.0329	-0.307
TCGA-B5-A0JR	C1	0.239	-0.2897	0.6839	-0.8973	-0.3142
TCGA-B5-A121	C1	0.069	-0.5559	-0.1869	-0.0861	-0.3784
TCGA-B5-A3FD	C1	0.2815	-0.6631	-0.4471	-0.4474	-0.1682
TCGA-B6-A0IE	C1	0.182	-0.7304	0.3104	-0.4679	-0.1075
TCGA-B6-A1KF	C1	0.129	-1.2471	-2.0625	-1.7841	0.0666
TCGA-B6-A40C	C1	0.0495	0.0119	0.1108	0.1341	0.4522
TCGA-BA-A8YP	C1	0.3265	-0.2088	-0.8974	0.261	0.7529
TCGA-BB-4217	C1	0.309	0.6992	2.5621	0.2002	0.3143
TCGA-BF-A1PU	C1	-0.05	-1.4077	-2.2016	-1.6979	0.2661
TCGA-BF-A1Q0	C1	0.373	0.0017	0.3759	0.0528	0.2309
TCGA-BF-AAOU	C1	0.182	0.0447	0.2897	-0.5534	0.29
TCGA-BF-AAOX	C1	0.1375	-1.2883	-0.8115	-0.9993	-0.464
TCGA-BG-A18B	C1	0.141	-0.2291	0.1584	-1.2301	-0.4941
TCGA-BH-A0AV	C1	0.0895	0.1996	-0.4324	9.00E-04	0.8207
TCGA-BH-A0AY	C1	0.006	0.4015	0.1079	0.1378	0.485
TCGA-BH-A18I	C1	-0.0045	0.4769	0.9362	0.509	0.5917
TCGA-BR-7957	C1	0.0235	0.1805	0.0122	0.1058	0.7673
TCGA-BR-8367	C1	-0.028	0.2148	0.1864	-0.3931	0.4136
